Project_Name,File_Path,Function_method,Primary_Failure_Line,Affected_lines,Tool,Language,Total_File_LOC,Affected_LOC,tool_version,Code Snippet,Tests,Final Classification Category,
JSON-java-20201115,org.json.JSONObject,public int getInt(String key) throws JSONException,,743,EvoSuite,Java,706,1,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONObject_ESTest.java,Object Creation Challange,
JSON-java-20201115,org.json.JSONObject,public String getString(String key) throws JSONException,,762,EvoSuite,Java,706,1,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONObject_ESTest.java,Sequence Generation Challenge,
JSON-java-20201115,org.json.JSONObject,public String getString(String key) throws JSONException,,853,EvoSuite,Java,706,1,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONObject_ESTest.java,Sequence Generation Challenge,
JSON-java-20201115,org.json.JSONObject,public JSONObject increment(String key) throws JSONException,,885-892,EvoSuite,Java,706,4,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONObject_ESTest.java,Sequence Generation Challenge,
JSON-java-20201115,org.json.JSONObject,public static String numberToString(Number number) throws JSONException,,"1009, 1012",EvoSuite,Java,706,2,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONObject_ESTest.java,String Constraint Satisfaction Challenge,
JSON-java-20201115,org.json.JSONObject, public JSONObject(String source) throws JSONException,,1063-1064,EvoSuite,Java,706,2,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONObject_ESTest.java,Interprocedural transformation challenge,
JSON-java-20201115,org.json.JSONObject, public JSONObject(String source) throws JSONException,,1069-1070,EvoSuite,Java,706,2,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONObject_ESTest.java,Triggering Exceptions,
JSON-java-20201115,org.json.JSONObject,"public BigDecimal optBigDecimal(String key, BigDecimal defaultValue)",,"1130,1133,1140",EvoSuite,Java,706,3,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONObject_ESTest.java,Object Creation Challange,
JSON-java-20201115,org.json.JSONObject,"public BigInteger optBigInteger(String key, BigInteger defaultValue)",,"1167, 1170",EvoSuite,Java,706,2,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONObject_ESTest.java,Object Creation Challange,
JSON-java-20201115,org.json.JSONObject,"public BigInteger optBigInteger(String key, BigInteger defaultValue)",,1190,EvoSuite,Java,706,1,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONObject_ESTest.java,String Constraint Satisfaction Challenge,
JSON-java-20201115,org.json.JSONObject,"public double optDouble(String key, double defaultValue)",,1230-1232,EvoSuite,Java,706,3,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONObject_ESTest.java,Object Creation Challange,
JSON-java-20201115,org.json.JSONObject,private void populateMap(Object bean),,"1502, 1507",EvoSuite,Java,706,2,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONObject_ESTest.java,Insufficient Fitness Incentive,
JSON-java-20201115,org.json.JSONObject,private String getKeyNameFromMethod(Method method),,"1522-1523, 1526, 1531, 1546, 1549",EvoSuite,Java,706,6,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONObject_ESTest.java,Insufficient Fitness Incentive,
JSON-java-20201115,org.json.JSONObject,"private static <A extends Annotation> A getAnnotation(final Method m, final Class<A> annotationClass)",,"1573, 1577, 1591, 1592, 1602, 1603",EvoSuite,Java,706,6,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONObject_ESTest.java,Insufficient Fitness Incentive,
JSON-java-20201115,org.json.JSONObject," private static int getAnnotationDepth(final Method m, final Class<? extends Annotation> annotationClass)",,"1626, 1630, 1646-1649, 1661, 1664-1665",EvoSuite,Java,706,6,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONObject_ESTest.java,Insufficient Fitness Incentive,
JSON-java-20201115,org.json.JSONObject,public Object optQuery(JSONPointer jsonPointer),,"1931, 1932",EvoSuite,Java,706,2,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONObject_ESTest.java,Triggering Exceptions,
JSON-java-20201115,org.json.JSONObject,public static String quote(String string),,1951-1953,EvoSuite,Java,706,2,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONObject_ESTest.java,Triggering Exceptions,
JSON-java-20201115,org.json.JSONObject,public static String quote(String string),,1955,EvoSuite,Java,706,1,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONObject_ESTest.java,-,
JSON-java-20201115,org.json.JSONObject,"public static Writer quote(String string, Writer w) throws IOException",,"1990-1994, 1999-2000",EvoSuite,Java,706,6,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONObject_ESTest.java,String Constraint Satisfaction Challenge,
JSON-java-20201115,org.json.JSONObject, public boolean similar(Object other),,2052-2066,EvoSuite,Java,706,13,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONObject_ESTest.java,Object Creation Challange,
JSON-java-20201115,org.json.JSONObject, public boolean similar(Object other),,2068-2069,EvoSuite,Java,706,2,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONObject_ESTest.java,Triggering Exceptions,
JSON-java-20201115,org.json.JSONObject,protected static Number stringToNumber(final String val) throws NumberFormatException,,2102,EvoSuite,Java,706,1,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONObject_ESTest.java,String Constraint Satisfaction Challenge,
JSON-java-20201115,org.json.JSONObject,protected static Number stringToNumber(final String val) throws NumberFormatException,,2110,EvoSuite,Java,706,1,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONObject_ESTest.java,Specific Value Generation Challange,
JSON-java-20201115,org.json.JSONObject,protected static Number stringToNumber(final String val) throws NumberFormatException,,2140-2143,EvoSuite,Java,706,3,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONObject_ESTest.java,Specific Value Generation Challange,
JSON-java-20201115,org.json.JSONObject,public static Object stringToValue(String string),,2187,EvoSuite,Java,706,1,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONObject_ESTest.java,-,
JSON-java-20201115,org.json.JSONObject,public static Object stringToValue(String string),,2193,EvoSuite,Java,706,1,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONObject_ESTest.java,-,
JSON-java-20201115,org.json.JSONObject,public static Object stringToValue(String string),,2197,EvoSuite,Java,706,1,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONObject_ESTest.java,Triggering Exceptions,
JSON-java-20201115,org.json.JSONObject,public String toString(),,2265-2266,EvoSuite,Java,706,2,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONObject_ESTest.java,Practically Unreachable Code,
JSON-java-20201115,org.json.JSONObject," static final Writer writeValue(Writer writer, Object value, int indentFactor, int indent) throws JSONException, IOException",,2409-2414,EvoSuite,Java,706,6,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONObject_ESTest.java,Object Creation Challange,
JSON-java-20201115,org.json.JSONObject," static final Writer writeValue(Writer writer, Object value, int indentFactor, int indent) throws JSONException, IOException",,2422,EvoSuite,Java,706,1,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONObject_ESTest.java,Object Creation Challange,
JSON-java-20201115,org.json.JSONObject," static final Writer writeValue(Writer writer, Object value, int indentFactor, int indent) throws JSONException, IOException",,2440-2443,EvoSuite,Java,706,4,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONObject_ESTest.java,Object Creation Challange,
JSON-java-20201115,org.json.JSONObject,"public Writer write(Writer writer, int indentFactor, int indent)",,"2499, 2500",EvoSuite,Java,706,2,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONObject_ESTest.java,Triggering Exceptions,
JSON-java-20201115,org.json.JSONTokener,public String nextString(char quote) throws JSONException,,"323-338, 350-353",EvoSuite,Java,173,13,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONTokener_ESTest.java,String Constraint Satisfaction Challenge,
JSON-java-20201115,org.json.JSONTokener,public String nextString(char quote) throws JSONException,,344-383,EvoSuite,Java,173,1,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONTokener_ESTest.java,Practically Unreachable Code,
JSON-java-20201115,org.json.XMLTokener,public String nextCDATA() throws JSONException,,83-84,EvoSuite,Java,136,2,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/XMLTokener_ESTest.java,String Constraint Satisfaction Challenge,
JSON-java-20201115,org.json.XML,public void remove(),,100,EvoSuite,Java,236,1,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/XML_ESTest.java,Unexercised Function,
JSON-java-20201115,org.json.XML,"private static boolean parse(XMLTokener x, JSONObject context, String name, boolean keepStrings)",,"270-286, 292,294,296,299, 339-345, 356-361, 371",EvoSuite,Java,236,26,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/XML_ESTest.java,Insufficient Fitness Incentive,
